30471,1
30478,1
30608,1
30659,1
30668,1
30729,1
30798,1
30842,1
30971,1
31033,1
31046,1
31119,1
31142,1
31155,1
31167,1
31170,1
31187,1
31287,1
31366,1
31368,1
31383,1
31434,1
31453,1
31488,1
31500,1
31556,1
31563,1
31567,1
31578,1
31585,1
31619,1
31635,1
31684,1
31707,1
31745,1
31794,1
31848,1
31855,1
31878,1
31911,1
32000,1
32017,1
32022,1
32025,1
32150,1
32220,1
32240,1
32252,1
32262,1
32271,1
32288,1
32302,1
32333,1
32339,1
32342,1
32359,1
32441,1
32450,1
32467,1
32502,1
32508,1
32528,1
32548,1
32570,1
32573,1
32583,1
32585,1
32611,1
32636,1
32639,1
32640,1
32642,1
32647,1
32679,1
32689,1
32725,1
32740,1
32749,1
32821,1
32876,1
32890,1
33066,1
33129,1
33132,1
33144,1
33150,1
33153,1
33166,1
33189,1
33193,1
33270,1
33272,1
33370,1
33449,1
33452,1
33544,1
33565,1
33653,1
33666,1
33721,1
33726,1
33783,1
33849,1
33885,1
33894,1
33912,1
33922,1
33935,1
33965,1
34010,1
34079,1
34232,1
34314,1
34315,1
34327,1
34371,1
34395,1
34408,1
34415,1
34455,1
34480,1
34482,1
34511,1
34520,1
34533,1
34544,1
34555,1
34561,1
34585,1
34600,1
34619,1
34645,1
34706,1
34737,1
34753,1
34768,1
34774,1
34779,1
34800,1
34824,1
34837,1
34866,1
34894,1
34942,1
34958,1
34961,1
34970,1
35085,1
35133,1
35144,1
35158,1
35191,1
35211,1
35265,1
35284,1
35292,1
35307,1
35311,1
35351,1
35360,1
35557,1
35570,1
35593,1
35619,1
35737,1
35756,1
35775,1
35794,1
35810,1
35811,1
35837,1
35843,1
35849,1
35853,1
35961,1
36012,1
36036,1
36056,1
36070,1
36075,1
36101,1
36108,1
36126,1
36170,1
36231,1
36368,1
36376,1
36383,1
36404,1
36451,1
36460,1
36512,1
36574,1
36585,1
36712,1
36791,1
36819,1
36976,1
37112,1
37153,1
37190,1
37229,1
37237,1
